,SMILES,pIC50,num_atoms,logP
1433,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(O)C2)CC1,8.1,28,1.6909999999999992
1434,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(N)=O)nc3)ncc2C1,8.1,40,4.856320000000003
1435,CN1CCN(c2ccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1,8.1,36,3.283100000000002
1436,CC1(C#N)CCC(F)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.1,26,3.4576800000000008
1437,CCc1ccc(Cl)cc1-n1cc(-c2cc(N)ncn2)cc1C(N)=O,8.1,24,2.8312
1438,CC(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,8.1,34,3.2504800000000014
1439,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1Cl,8.1,26,3.492000000000001
1440,N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,8.1,32,3.7694800000000015
1441,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,8.1,28,2.5526800000000005
1442,CC(O)(c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.1,34,3.434480000000001
1443,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc3c(c2)CCC(=O)N3)n1,8.1,28,2.8651800000000005
1444,N#CC1CC(NCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.1,35,3.252080000000001
1445,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(C(=O)O)C2)CC1,8.11,30,2.030899999999999
1446,Fc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,8.12,32,4.986000000000004
1447,COc1cccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)c1,8.12,30,4.615500000000003
1448,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(O)(c3ccccc3)CC2)CC1,8.13,34,3.217900000000001
1449,CN(Cc1cccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1)S(C)(=O)=O,8.13,37,4.005900000000003
1450,COc1cc(C(F)(F)F)ccc1-c1cccc2nc(Nc3ccc4c(c3)CCNCC4)nn12,8.13,33,4.855500000000005
1451,Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1,8.13,27,3.271100000000001
1452,CN1CCC(c2ccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1,8.14,36,4.340500000000003
1453,CC1CCN(C(=O)CC#N)CC1n1c(=O)n(C)c2cnc3[nH]ccc3c21,8.14,26,1.5394799999999995
1454,CN(C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)C1(C)COC1,8.15,31,3.3330800000000016
1455,CC(C)C(C)n1cc(-c2ccc(N3CCOCC3)cn2)c2n[nH]c(N)c2c1=O,8.15,28,2.4224
1456,CC(Nc1cc(N(C)C)nc(-n2cnc3ccncc32)n1)c1ccccc1,8.15,27,3.449600000000002
1457,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2C1,8.15,47,6.186420000000005
1458,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NCCO)cc3)ncc2C1,8.15,43,5.084520000000005
1459,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(N4CCNCC4)cc3)ncc2C1=O,8.15,44,5.412220000000004
1460,COc1cc(C(F)(F)F)ccc1-c1cccc2nc(Nc3ccc4c(c3)CCN(CCS(C)(=O)=O)CC4)nn12,8.15,39,4.612500000000004
1461,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(Cl)nc4)cc23)CC1,8.15,32,3.523000000000001
1462,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C(=O)C6CC6)CC5)ccc4c3c2)c1,8.15,37,3.7900000000000023
1463,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(NC(=O)OCCN)ccc4c3c2)c1,8.15,31,3.602800000000001
1464,NC(=O)c1cc(-c2ccc(F)c(F)c2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,8.15,32,3.232600000000001
1465,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2c1[nH]c1cc(OCCN3CCOCC3)ccc12,8.15,33,4.499800000000004
1466,NC(=O)c1cc(-c2ccc(OC3CCNCC3)c(Cl)c2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,8.15,36,4.102800000000003
1467,Cn1ncc2ccc(-c3cc(C(N)=O)c4[nH]c5cc(C(=O)N6CCOCC6)ccc5c4n3)cc21,8.15,34,2.841100000000001
1468,Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)ccc1Cl,8.15,30,4.280420000000002
1469,O=C(Nc1cnc2[nH]ccc2n1)NC1CCCN(CC(F)(F)F)C1,8.15,24,2.1061
1470,CNC(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,8.15,27,2.3400800000000004
1471,N#CC1CC(NC2CCS(=O)(=O)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.15,38,2.0291799999999998
1472,N#CC1CC(NC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.15,34,3.004480000000001
1473,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(C(F)(F)F)cc3)cc2)n1,8.15,38,4.477780000000002
1474,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cnc3c(c2)CNC3=O)n1,8.15,27,1.61888
1475,CC(O)(c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.15,34,3.434480000000001
1476,N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,8.15,36,4.040580000000002
1477,CC1CC(CS(=O)(=O)N2CCCC(O)C2)CCC1N(C)c1[nH]cnc2nccc1-2,8.16,29,1.937
1478,O=C(CCCCCC(=O)Nc1ccc(NCCOc2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)cc1)NO,8.16,49,6.375500000000004
1479,CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3nc4cccc(-c5ccccc5)n4n3)cc2)CC1,8.18,35,5.1970000000000045
1480,CN1CCC(c2ccc(Nc3nc4c(Nc5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,8.18,34,4.4292000000000025
1481,COc1cccc(-c2cccn3nc(Nc4ccc5c(c4)CNC5)nc23)c1,8.18,27,3.751700000000001
1482,CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cc(C(F)(F)F)ccn4)ccc2Cl)C3)cc1,8.19,41,5.462000000000003
1483,CN1CCN(c2cccc(Nc3nc4c(-c5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,8.19,33,3.295200000000002
1484,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(c3ccccn3)C2)CC1,8.21,32,3.118800000000002
1485,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc3c(c2)CCS3(=O)=O)n1,8.22,28,2.310280000000001
1486,N#CC1CC(N2CC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.22,35,2.906180000000001
1487,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,8.22,36,4.100820000000002
1488,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(Cl)c(N3CCOCC3)n2)[nH]n1,8.22,30,3.448920000000001
1489,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,8.22,30,2.9346200000000007
1490,CN1CCN(c2ccc(Nc3ncc4c(n3)CCN(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3Cl)C4=O)cc2)CC1,8.22,45,6.0994000000000055
1491,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,8.22,34,3.633200000000001
1492,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)NCCn3ccnc3)cc12,8.22,34,5.020300000000003
1493,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)NC3CCNC3)cc12,8.22,32,4.485500000000004
1494,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)NCCN3CCOCC3)cc12,8.22,35,4.455800000000004
1495,CN(C)CCNC(=O)c1ccc2[nH]c3c(C(N)=O)cc(-c4ccc(Cl)c(Cl)c4)cc3c2c1,8.22,32,4.685200000000004
1496,COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)cc1F,8.22,34,3.6223000000000023
1497,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccccc4)cc23)CC1,8.22,31,3.4746000000000024
1498,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(Cc6cccnc6)CC5)ccc4c3c2)c1,8.22,39,4.448600000000004
1499,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)NCCN(C)C)ccc4c3c2)c1,8.22,32,3.3870000000000022
1500,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)C5OC6CNC5C6)ccc4c3c2)c1,8.22,33,3.407600000000002
1501,NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,8.22,35,4.458000000000003
1502,COc1ccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)cc1OC,8.22,34,3.5766000000000027
1503,Cc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCC(F)(F)C5)ccc4c3n2)cn1,8.22,30,4.030820000000002
1504,NC(=O)c1cc(-c2cccc(C(F)(F)F)c2)nc2c1[nH]c1cc(N3CCNCC3)ccc12,8.22,32,3.910400000000002
1505,COCCOc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)cc1Cl,8.22,34,3.997200000000002
1506,NC(=O)c1cc(-c2ccc(OCCN3CCCOCC3)c(Cl)c2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,8.22,39,4.073100000000003
1507,COCCN1CCN(Cc2ccc(-c3cc(C(N)=O)c4[nH]c5cc(N6CCOCC6)ccc5c4n3)s2)CC1,8.22,38,3.1441000000000017
1508,NC(=O)c1cc(-c2cc(CN3CCOCC3)co2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,8.22,34,2.7438
1509,CN1CCN(c2ccc(-c3cc(C(N)=O)c4[nH]c5cc(C(=O)N6CCOCC6)ccc5c4n3)cc2)CC1,8.22,37,2.706200000000001
1510,NC(=O)c1cc(-c2ccc(CO)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,8.22,30,2.2059
1511,NC(=O)c1cc(-c2ccc3scnc3c2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,8.22,33,4.169100000000003
1512,CN1CCN(c2ccc(Nc3ncc(Cl)c(NCC4CCCO4)n3)cc2)CC1,8.22,28,3.2163000000000013
1513,N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,8.22,34,2.8099800000000004
1514,N#CC1CC(NCC(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.22,36,3.404380000000001
1515,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.22,25,2.604680000000001
1516,CC(C)(CF)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,8.22,29,3.198380000000001
1517,C=CC1(O)CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,8.22,27,3.160880000000001
1518,N#CC1CC(N2CCOCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.22,36,2.58468
1519,CC1(C)CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(C(C)(O)C(F)(F)F)cc4)n3)C(C#N)C2)C1,8.22,36,4.070580000000002
1520,CN(C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)S(C)(=O)=O,8.22,30,2.503780000000001
1521,CN(CC(F)(F)F)C1CCC(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)C(C#N)C1,8.22,31,2.9871800000000013
1522,CC(C)(CF)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,8.22,29,3.198380000000001
1523,CN1CCN(c2cccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)c2)CC1,8.23,36,3.283100000000002
1524,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(c3ncccn3)C2)CC1,8.24,32,2.5138
1525,N#Cc1ccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)cc1,8.24,30,4.478580000000002
1526,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,8.25,32,3.3800000000000017
1527,CN1CCN(c2cccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)c2)CC1,8.25,35,4.216500000000003
1528,c1cc(-c2ccncc2)c2nc(Nc3ccc(N4CCOCC4)cc3)nn2c1,8.26,28,3.371500000000001
1529,COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)cc1,8.26,33,3.483200000000002
1530,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1,8.28,46,5.145020000000006
1531,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,8.3,27,3.581880000000001
1532,COC1CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(S(=O)(=O)C(F)(F)F)cc4)n3)C(C#N)C2)C1,8.3,36,2.5830800000000007
1533,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(C5CCOc6c(F)cccc65)c4n3)c2c1,8.3,32,2.8411800000000005
1534,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCN4CCCCC4)c3s2)cc1,8.3,35,3.8380000000000023
1535,CC(C)(C)NS(=O)(=O)c1ccc(-c2cc3c(N)ncc(C(=O)NCCCN4CCOCC4)c3s2)cc1,8.3,36,3.0744000000000016
1536,O=c1[nH]ccc(NC2CCOCC2)c1-c1nc2ccccc2[nH]1,8.3,23,2.5091
1537,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,8.3,24,2.0133
1538,Clc1cnc2nc1NCc1cc(Br)cc(c1)OCCCc1cccc(c1)N2,8.3,27,5.573200000000004
1539,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)cc(N3CCOCC3)n2)[nH]n1,8.3,29,2.19052
1540,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1,8.3,44,5.509220000000005
1541,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)nc3)ncc2C1,8.3,47,5.581420000000005
1542,CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5cccc(N(C)C)c5)cccn4n3)cc2)CC1,8.3,37,4.473500000000004
1543,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.3,31,2.2447800000000004
1544,CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,8.3,32,2.4718800000000005
1545,N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.3,34,2.9581800000000005
1546,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,8.3,29,2.9767800000000006
1547,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,8.3,29,2.8498800000000006
1548,CC(O)(c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.3,34,3.434480000000001
1549,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)c(CO)c2)n1,8.3,32,2.76628
1550,O=C(CCCCCCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2)NO,8.3,39,5.715000000000005
1551,CC1(C)CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(C(O)C(F)(F)F)cc4)n3)C(C#N)C2)C1,8.3,35,3.896480000000002
1552,CS(=O)(=O)c1ccc(Nc2nn(C3CCC(N4CC5(CCC5)C4)CC3C#N)cc2C(N)=O)cc1,8.3,34,2.8483800000000006
1553,N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,8.3,34,2.8099800000000004
1554,CS(=O)(=O)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,8.3,29,2.161579999999999
1555,CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)c1,8.31,33,3.375600000000002
1556,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCCF)CC5)c4)nc23)cc1,8.31,36,4.025000000000003
1557,N#CCC(=O)N1CCCC12CCCN(c1[nH]cnc3nccc1-3)C2,8.33,24,1.78458
1558,O=C(CCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2)NO,8.33,35,4.154600000000001
1559,COc1ccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c(F)c1,8.36,37,4.555200000000004
1560,CC1CCCCC1n1c(=O)[nH]c2cnc3[nH]ccc3c21,8.36,20,2.9571000000000005
1561,COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,8.37,33,3.483200000000002
1562,O=C(CCCCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2)NO,8.37,37,4.934800000000003
1563,CCC(NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,8.38,34,2.655380000000001
1564,CCOC1CCCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,8.39,30,2.7352000000000007
1565,Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1,8.39,34,5.101020000000003
1566,CC1(O)CCC(n2cc(C(N)=O)c(Nc3ccc(C(C)(O)C(F)(F)F)cc3)n2)C(C#N)C1,8.4,32,3.111180000000002
1567,N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.4,35,3.1071800000000005
1568,CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,8.4,25,3.706280000000002
1569,Cc1csc2c(Nc3cn(C)cn3)nc(NC(C)c3ncc(F)cn3)nc12,8.4,27,3.5790200000000008
1570,CC(Nc1ccnc(-n2cnc3ccncc32)n1)c1ccccc1,8.4,24,3.383600000000002
1571,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCNCC3)n2)[nH]n1,8.4,30,2.50762
1572,Cc1cc(Nc2nc(OC(C)c3ccc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,8.4,30,2.9015200000000005
1573,Cc1cc(Nc2nc(OC(C)c3ncc(F)cc3F)c(F)c(N3CCOCC3)n2)[nH]n1,8.4,31,3.04062
1574,Cc1ccc(NC(=O)NC2CCCC2)cc1N1CCc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C1,8.4,41,5.630020000000005
1575,CC1(c2ccc(Nc3nn(C4CCC(O)CC4C#N)cc3C(N)=O)cc2)COC1,8.4,29,2.23918
1576,CC1(O)CCC(n2cc(C(N)=O)c(Nc3ccc(C(C)(O)C(F)(F)F)cc3)n2)C(C#N)C1,8.4,32,3.111180000000002
1577,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)F)nc2)n1,8.4,28,2.67398
1578,CCS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,8.4,28,2.7740800000000005
1579,CC1(C)CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(C(O)C(F)(F)F)cc4)n3)C(C#N)C2)C1,8.4,35,3.896480000000002
1580,N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,8.4,33,3.05218
1581,N#CC1CC(N2CCC23COC3)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.4,31,3.0870800000000003
1582,CC1(O)CCC(n2cc(C(N)=O)c(Nc3ccc(C(C)(O)C(F)(F)F)cc3)n2)C(C#N)C1,8.4,32,3.111180000000002
1583,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccccn3)cc2)n1,8.4,34,2.853980000000001
1584,CS(=O)(=O)CCNC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,8.4,37,1.8866799999999992
1585,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2)n1,8.4,35,4.112380000000002
1586,N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.4,34,2.9581800000000005
1587,CC(O)(c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.4,31,2.72108
1588,CC1(c2ccc(Nc3nn(C4CCC(O)CC4C#N)cc3C(N)=O)cc2)COC1,8.4,29,2.23918
1589,CC(C)(c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1F)C(O)C(F)(F)F,8.4,33,4.320380000000003
1590,CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5ccc(C#N)cc5)cccn4n3)cc2)CC1,8.41,36,4.279180000000003
1591,CN(C)c1cccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)c1,8.41,31,4.672900000000003
1592,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2F)CC1,8.43,36,3.4266000000000023
1593,CC(C)(C)OC(=O)N1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,8.43,39,4.600500000000004
1594,CCC1CCCCC1n1c(=O)[nH]c2cnc3[nH]ccc3c21,8.44,21,3.347200000000001
1595,CC(=O)Nc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,8.46,30,3.501800000000001
1596,CN1CCN(c2ccc(Nc3nc4c(-c5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,8.48,33,3.295200000000002
1597,CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,8.49,32,3.3800000000000017
1598,CS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,8.49,30,0.9749999999999992
1599,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)C(F)C2)nc1,8.49,28,1.95738
1600,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(C(F)(F)F)cc5)cccn4n3)cc2)CC1,8.51,33,4.910500000000005
1601,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C(=O)NC)c(C)s3)nc21,8.51,35,3.5780200000000013
1602,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.52,31,2.2447800000000004
1603,N#Cc1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,8.52,26,1.82296
1604,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)F)nc2)n1,8.52,28,2.67398
1605,CC(Nc1nc(Nc2cn(C)cn2)c2ccccc2n1)c1ncc(F)cn1,8.52,27,3.209100000000001
1606,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCN(S(C)(=O)=O)CC3)n2)[nH]n1,8.52,34,2.17962
1607,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,8.52,30,2.32962
1608,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCS(=O)(=O)CC3)n2)[nH]n1,8.52,32,2.33282
1609,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1,8.52,46,5.7500200000000055
1610,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)nc3)ncc2C1,8.52,46,5.145020000000005
1611,Cc1cc(-n2cnc3ccc(NC(C)c4ccc(F)cn4)nc32)n[nH]1,8.52,25,3.1592200000000004
1612,CC(C)CS(=O)(=O)N1CCCC(Nc2ncccc2-c2c[nH]c3ncnc-3n2)C1,8.52,29,2.2285999999999992
1613,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,8.52,34,4.018000000000003
1614,COc1ccc(Nc2nc3c(-c4cnn(S(C)(=O)=O)c4)cccn3n2)cc1,8.52,27,2.1526999999999994
1615,CCc1ccc(Cl)cc1-c1cc(-c2ncnc3[nH]ccc23)[nH]c1C(N)=O,8.52,26,3.934700000000002
1616,N#CC1CC(NC2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,8.52,33,3.05218
